"ACTIVITY_ID","CASE_NUMBER","FED_PENALTY","ST_LCL_PENALTY","TOTAL_SEP","COMPLIANCE_ACTION_COST","FEDERAL_COST_RECOVERY_AMT","STATE_LOCAL_COST_RECOVERY_AMT","PENALTY_COLLECTED_AMT"
"7791","02-2000-8199","0","0","0","800",,,"0"
"7453","02-2000-3102","0","0","0","0",,,"0"
"7461","02-2000-3110","0","0","0","0",,,"0"
"7467","02-2000-3116","0","0","0","0",,,"0"
"14668","03-1990-0187","7900","0","0","0",,,"0"
"14715","03-1990-0234","55400","0","0","0",,,"0"
"12379","03-1988-0402","7650","0","0","0",,,"0"
"18382","03-1999-0011","0","0","0","0",,,"0"
"8487","02-2001-7108","25000","0","0","14000",,,"0"
"11199","03-1987-0131","0","0","0","0","3005000","8750","0"
"12440","03-1988-0465","400","0","0","0",,,"0"
"12445","03-1988-0470","2720","0","0","0",,,"0"
"12450","03-1988-0475","0","0","0","0",,,"0"
"12462","03-1988-0490","40000","0","0","0",,,"0"
"12488","03-1988-0523","3000","0","0","0",,,"0"
"15900","03-1992-0310","0","0","0","0",,,"0"
"15902","03-1992-0312","0","0","0","0","0","89000","0"
"15907","03-1992-0318","7200","0","0","0",,,"0"
"24057","04-2000-0659","0","0","0","175",,,"0"
"24061","04-2000-0663","0","0","0","175",,,"0"
"12892","03-1989-0053","0","0","0","200000",,,"0"
"8705","02-2001-9256","7000","0","0","0",,,"0"
"8711","02-2001-9304","4500","0","2500","0",,,"0"
"12986","03-1989-0149","10000","0","0","0",,,"0"
"13354","03-1989-0517","0","0","0","0",,,"0"
"7429","02-2000-3071","0","0","0","3000",,,"0"
"7436","02-2000-3078","0","0","0","30000",,,"0"
"7437","02-2000-3080","0","0","0","165000",,,"0"
"7439","02-2000-3082","0","0","0","3500",,,"0"
"7442","02-2000-3086","0","0","0","0",,,"0"
"5174","02-1994-0273","1000000","0","0","0",,,"0"
"12026","03-1988-0002","25000","0","0","0",,,"0"
"12030","03-1988-0007","1125","0","0","0",,,"0"
"12037","03-1988-0014","0","0","0","0",,,"0"
"15685","03-1992-0088","7000","0","0","0",,,"0"
"8140","02-2000-9111","5500","0","0","0",,,"0"
"8147","02-2000-9206","1000","0","0","0",,,"0"
"19136","03-2000-0405","0","0","0","1132",,,"0"
"19144","03-2000-0413","3300","0","0","0",,,"0"
"15197","03-1991-0075","8236","0","0","0",,,"0"
"15236","03-1991-0115","23250","0","0","0",,,"0"
"15241","03-1991-0120","30750","0","0","0",,,"0"
"15242","03-1991-0121","36225","0","0","0",,,"0"
"15243","03-1991-0122","15000","0","0","0",,,"0"
"15252","03-1991-0131","125000","0","0","0",,,"0"
"15667","03-1992-0070","24250","0","0","0",,,"0"
"24054","04-2000-0656","0","0","0","175",,,"0"
"16544","03-1994-0032","40000","0","0","0",,,"0"
"16545","03-1994-0033","3000","0","0","0",,,"0"
"16548","03-1994-0036","200000","0","0","0",,,"0"
"11093","03-1987-0021","26350","0","0","0",,,"0"
"14926","03-1990-0449","0","0","0","0",,,"0"
"14932","03-1990-0456","32500","0","0","0",,,"0"
"8772","02-2002-3001","0","0","0","1000",,,"0"
"8776","02-2002-3005","0","0","0","1000",,,"0"
"8777","02-2002-3006","0","0","0","0",,,"0"
"8782","02-2002-3011","0","0","0","10000",,,"0"
"6115","02-1997-0204","0","0","0","0",,,"0"
"14971","03-1990-0495","71825","0","0","0",,,"0"
"12813","03-1988-0880","21000","0","0","0",,,"0"
"12816","03-1988-0883","11300","0","0","0",,,"0"
"12820","03-1988-0887","19830","0","0","0",,,"0"
"14440","03-1989-1608","275","0","0","0",,,"0"
"7744","02-2000-8152","0","0","0","800",,,"0"
"24110","04-2000-0810","0","0","0","0",,,"0"
"10189","03-1986-0023","1750","0","0","0",,,"0"
"10200","03-1986-0034","7500","0","0","0",,,"0"
"12251","03-1988-0268","0","0","0","0",,,"0"
"12265","03-1988-0282","21000","0","0","0",,,"0"
"5766","02-1996-0162","6500","0","0","0",,,"0"
"7176","02-1999-8020","0","0","0","50000",,,"0"
"6269","02-1997-0366","0","0","0","840000",,,"0"
"6900","02-1999-1113","0","0","0","0",,,"0"
"8499","02-2001-7904","1000","0","0","90000",,,"0"
"8502","02-2001-7907","300","0","0","5000",,,"0"
"10315","03-1986-0149","74600","0","0","0",,,"0"
"10319","03-1986-0153","2500","0","0","0",,,"0"
"10320","03-1986-0154","8000","0","0","0",,,"0"
"10946","03-1986-0785","2560","0","0","0",,,"0"
"10948","03-1986-0787","8000","0","0","0",,,"0"
"6707","02-1998-0357","0","0","0","800000",,,"0"
"6708","02-1998-0358","0","0","0","800000",,,"0"
"18271","03-1998-0362","0","0","0","0",,,"0"
"18283","03-1998-0376","3775","0","0","0",,,"0"
"11338","03-1987-0274","4950","0","0","0",,,"0"
"9053","03-1980-0035","0","0","0","0",,,"0"
"8917","02-2002-8077","0","0","0","28000",,,"0"
"10816","03-1986-0651","0","0","0","0",,,"0"
"9831","03-1985-0031","15000","0","0","0",,,"0"
"10903","03-1986-0742","20000","0","0","0",,,"0"
"10907","03-1986-0746","24500","0","0","0",,,"0"
"12310","03-1988-0327","50000","0","0","0",,,"0"
"12314","03-1988-0332","45815","0","0","0",,,"0"
"12363","03-1988-0383","3781","0","0","0",,,"0"
"12364","03-1988-0384","1500000","0","0","0",,,"0"
"14334","03-1989-1502","1000","0","0","0",,,"0"
"8960","03-1978-0010","4000000","0","0","0",,,"0"
"14278","03-1989-1445","14450","0","0","0",,,"0"
"5741","02-1996-0137","0","0","0","0",,,"0"
"6595","02-1998-0245","68025","0","0","1000",,,"0"
"6596","02-1998-0246","22675","0","0","0",,,"0"
"5116","02-1994-0212","0","0","0","0",,,"0"
"5117","02-1994-0213","31500","0","0","0",,,"0"
"6954","02-1999-3002","0","0","0","250000",,,"0"
"7812","02-2000-8220","0","0","0","250",,,"0"
"8166","02-2001-0015","0","0","0","0",,,"0"
"18288","03-1998-0381","9250","0","0","0",,,"0"
"18291","03-1998-0384","24000","0","0","0",,,"0"
"19511","03-2001-0133","0","0","0","115",,,"0"
"18772","03-2000-0022","12000","0","0","0",,,"0"
"20400","04-1988-0108","0","0","0","0",,,"0"
"20403","04-1989-0003","10000","0","0","0",,,"0"
"16890","03-1995-0025","0","0","0","0",,,"0"
"17263","03-1996-0095","0","0","0","0",,,"0"
"17266","03-1996-0098","0","0","0","0",,,"0"
"17267","03-1996-0099","0","0","0","7600",,,"0"
"6430","02-1998-0076","7999","0","0","0",,,"0"
"6432","02-1998-0078","0","0","0","0",,,"0"
"5536","02-1995-0340","204000","0","0","0",,,"0"
"5909","02-1996-0318","0","0","0","0",,,"0"
"7667","02-2000-8075","0","0","0","500",,,"0"
"7669","02-2000-8077","0","0","0","500",,,"0"
"7670","02-2000-8078","0","0","0","500",,,"0"
"14311","03-1989-1479","35000","0","0","0",,,"0"
"9037","03-1980-0017","0","0","0","0",,,"0"
"9970","03-1985-0178","4000","0","0","0",,,"0"
"11207","03-1987-0139","0","0","0","0",,,"0"
"11210","03-1987-0142","6000","0","0","0",,,"0"
"14795","03-1990-0315","0","0","0","0",,,"0"
"14796","03-1990-0316","0","0","0","0",,,"0"
"14798","03-1990-0318","51000","0","0","0",,,"0"
"14814","03-1990-0334","10000","0","0","0",,,"0"
"14818","03-1990-0338","0","0","0","0",,,"0"
"14842","03-1990-0362","0","0","0","0",,,"0"
"14855","03-1990-0375","63000","0","0","0",,,"0"
"17275","03-1996-0113","0","0","0","0",,,"0"
"17288","03-1996-0127","0","0","0","0",,,"0"
"17300","03-1996-0139","0","0","0","0",,,"0"
"17312","03-1996-0151","0","0","0","0",,,"0"
"8450","02-2001-4203","5000","0","0","2000",,,"0"
"8453","02-2001-4206","5000","0","0","8000",,,"0"
"8458","02-2001-4211","1000","0","0","0",,,"0"
"18408","03-1999-0037","3000","0","0","0",,,"0"
"6770","02-1998-0422","15000","0","0","5000",,,"0"
"6772","02-1998-0424","1772","0","0","0",,,"0"
"6779","02-1998-0431","0","0","0","0",,,"0"
"7758","02-2000-8166","0","0","0","800",,,"0"
"7761","02-2000-8169","0","0","0","800",,,"0"
"7766","02-2000-8174","0","0","0","800",,,"0"
"11224","03-1987-0156","13300","0","0","0",,,"0"
"11293","03-1987-0225","25000","0","0","0",,,"0"
"11310","03-1987-0246","3500","0","0","0",,,"0"
"11311","03-1987-0247","0","0","0","0",,,"0"
"11315","03-1987-0251","34500","0","0","0",,,"0"
"6004","02-1997-0091","28539","0","0","9600",,,"0"
"16436","03-1993-0437","0","0","0","0",,,"0"
"16441","03-1993-0443","107000","0","0","0",,,"0"
"16452","03-1993-0455","64500","0","0","1000",,,"0"
"16455","03-1993-0458","12079","0","0","0",,,"0"
"14416","03-1989-1584","18594","0","0","0",,,"0"
"14418","03-1989-1586","500","0","0","0",,,"0"
"18676","03-1999-0326","0","0","0","0",,,"0"
"15064","03-1990-0589","2400","0","0","0",,,"0"
"6819","02-1999-0021","0","0","0","0",,,"0"
"7385","02-2000-3025","0","0","0","1000",,,"0"
"7388","02-2000-3028","0","0","0","1000",,,"0"
"6462","02-1998-0109","0","0","0","0",,,"0"
"6699","02-1998-0349","0","0","0","800000",,,"0"
"6705","02-1998-0355","0","0","0","800000",,,"0"
"5162","02-1994-0260","5100","0","0","0",,,"0"
"6875","02-1999-1031","0","0","0","0",,,"0"
"6883","02-1999-1047","0","0","0","0",,,"0"
"7123","02-1999-7103","20900","0","0","0",,,"0"
"9281","03-1981-0308","0","0","0","0",,,"0"
"9337","03-1981-0365","0","0","0","0",,,"0"
"600040862","06-2007-1847","0","0","0","10000",,,"0"
"8686","02-2001-8293","5000","0","0","200",,,"0"
"8688","02-2001-9101","6600","0","0","0",,,"0"
"8904","02-2002-8064","0","0","0","8000",,,"0"
"8905","02-2002-8065","0","0","0","12000",,,"0"
"8909","02-2002-8069","0","0","0","16000",,,"0"
"15090","03-1990-0615","100","0","0","0",,,"0"
"15094","03-1990-0619","0","0","0","0",,,"0"
"15096","03-1990-0621","0","0","0","0",,,"0"
"5781","02-1996-0180","25000","0","0","0",,,"0"
"5860","02-1996-0266","6500","0","0","0",,,"0"
"5861","02-1996-0268","0","0","0","1500000",,,"0"
"6457","02-1998-0104","0","0","0","1000",,,"0"
"6002","02-1997-0089","3300","0","0","0",,,"0"
"20455","04-1989-0059","8400","0","0","0",,,"0"
"18679","03-1999-0329","0","0","0","5000",,,"0"
"18684","03-1999-0344","50000","0","0","0",,,"0"
"21024","04-1994-0146","3400","0","0","0",,,"0"
"21028","04-1994-0152","0","0","0","0",,,"0"
"5441","02-1995-0242","0","0","0","0",,,"0"
"6933","02-1999-2010","0","0","0","650000",,,"0"
"8927","02-2002-8087","0","0","0","12000",,,"0"
"6600","02-1998-0250","8000","0","0","0",,,"0"
"6602","02-1998-0252","4500","0","0","0",,,"0"
"7367","02-2000-3007","0","0","0","25000",,,"0"
"8867","02-2002-8015","0","0","0","800",,,"0"
"7925","02-2000-8334","0","0","0","800",,,"0"
"7928","02-2000-8337","0","0","0","800",,,"0"
"6421","02-1998-0065","0","0","0","15000",,,"0"
"5882","02-1996-0290","0","0","0","4500000",,,"0"
"5885","02-1996-0293","0","0","0","0",,,"0"
"600045972","05-2007-0080","52500","0","0","0",,,"52500"
"5899","02-1996-0308","0","0","0","0",,,"0"
"6034","02-1997-0121","3200","0","0","0",,,"0"
"6046","02-1997-0133","0","0","0","0",,,"0"
"6053","02-1997-0140","0","0","0","0",,,"0"
"19132","03-2000-0401","0","0","0","130",,,"0"
"4986","02-1994-0075","35075","0","0","0",,,"0"
"4988","02-1994-0077","18000","0","0","0",,,"0"
"4991","02-1994-0080","12950","0","0","0",,,"0"
"4994","02-1994-0083","6000","0","0","0",,,"0"
"5088","02-1994-0182","12500","0","0","0",,,"0"
"5091","02-1994-0186","1230000","0","0","2000000",,,"0"
"600039149","06-2007-1849","0","0","0","1000",,,"0"
"7782","02-2000-8190","0","0","0","800",,,"0"
"7785","02-2000-8193","0","0","0","800",,,"0"
"10731","03-1986-0566","425","0","0","0",,,"0"
"10272","03-1986-0106","1000","0","0","0",,,"0"
"10275","03-1986-0109","0","0","0","0",,,"0"
"8723","02-2002-0013","1300000","0","0","94800000",,,"1300000"
"12403","03-1988-0427","5000","0","0","0",,,"5000"
"15658","03-1992-0058","22270","0","0","0",,,"0"
"7894","02-2000-8302","0","0","0","800",,,"0"
"5923","02-1997-0010","32300","0","0","0",,,"0"
"5926","02-1997-0013","20400","0","0","4000",,,"0"
"5449","02-1995-0250","0","0","0","0",,,"0"
"7406","02-2000-3046","0","0","0","25000",,,"0"
"7409","02-2000-3049","0","0","0","25000",,,"0"
"16802","03-1994-0304","0","0","0","0",,,"0"
"6056","02-1997-0143","0","0","0","2400000",,,"0"
"6065","02-1997-0152","0","0","0","0",,,"0"
"6070","02-1997-0157","0","0","0","300",,,"0"
"16489","03-1993-0492","1058000","0","0","1400000",,,"0"
"10226","03-1986-0060","2250","0","0","0",,,"0"
"10235","03-1986-0069","29100","0","0","0",,,"0"
"10239","03-1986-0073","12000","0","0","0",,,"0"
"7545","02-2000-5108","19800","0","0","0",,,"0"
"6715","02-1998-0365","0","0","0","350",,,"0"
"6886","02-1999-1053","0","0","0","0",,,"0"
"14874","03-1990-0397","0","0","0","0",,,"0"
"9060","03-1981-0003","0","0","0","0",,,"0"
"16675","03-1994-0170","6206","0","0","0",,,"0"
"16714","03-1994-0209","3750","0","0","0",,,"0"
"16719","03-1994-0214","17000","0","0","100",,,"0"
"17351","03-1996-0219","0","0","0","0",,,"0"
"8662","02-2001-8269","500","0","0","0",,,"0"
"600046288","04-2007-2714","3080","0","0","162",,,"3080"
"8667","02-2001-8274","500","0","0","0",,,"0"
"8670","02-2001-8277","500","0","0","0",,,"0"
"600046295","06-2007-4350","850","0","0","500",,,"850"
"8674","02-2001-8281","500","0","0","0",,,"0"
"7847","02-2000-8255","0","0","0","250",,,"0"
"9855","03-1985-0063","5000","0","0","0",,,"0"
"9918","03-1985-0126","3000","0","0","0",,,"0"
"9925","03-1985-0133","0","0","0","0",,,"0"
"8436","02-2001-3603","26000","0","0","0",,,"0"
"8437","02-2001-3800","60000","0","0","0",,,"0"
"15036","03-1990-0561","0","0","0","0",,,"0"
"17360","03-1996-0240","15000","0","0","2000",,,"0"
"17363","03-1996-0243","28000","0","0","0",,,"0"
"8870","02-2002-8018","0","0","0","800",,,"0"
"5264","02-1995-0059","43000","0","0","0",,,"0"
"7571","02-2000-7506","56000","0","0","40000",,,"0"
"7578","02-2000-7907","3000","0","0","60000",,,"0"
"7843","02-2000-8251","0","0","0","250",,,"0"
"7600","02-2000-8008","0","0","0","250",,,"0"
"7602","02-2000-8010","0","0","0","250",,,"0"
"7606","02-2000-8014","0","0","0","250",,,"0"
"7048","02-1999-3305","1000","0","0","1000",,,"0"
"5425","02-1995-0226","0","0","0","0",,,"0"
"14646","03-1990-0163","6000","0","0","0",,,"0"
"8362","02-2001-3039","0","0","0","150000",,,"0"
"16821","03-1994-0325","5000","0","0","0",,,"0"
"16822","03-1994-0326","35000","0","0","0",,,"0"
"14757","03-1990-0276","500","0","0","0",,,"0"
"15932","03-1992-0347","0","0","0","0",,,"0"
"10761","03-1986-0596","240","0","0","0",,,"0"
"10765","03-1986-0600","0","0","0","0",,,"0"
"10769","03-1986-0604","500","0","0","0",,,"0"
"10770","03-1986-0605","150","0","0","0",,,"0"
"10771","03-1986-0606","1100","0","0","0",,,"0"
"11339","03-1987-0275","14000","0","0","0",,,"0"
"9568","03-1982-0049","0","0","0","0",,,"0"
"9569","03-1982-0050","0","0","0","0",,,"0"
"17973","03-1998-0053","0","0","0","0",,,"0"
"8938","03-1976-0005","0","0","0","0",,,"0"
"8944","03-1977-0003","75000","0","0","0",,,"0"
"12018","03-1987-0993","36000","0","0","0",,,"0"
"8837","02-2002-7504","21470","0","0","9500",,,"0"
"7912","02-2000-8321","0","0","0","800",,,"0"
"7919","02-2000-8328","0","0","0","800",,,"0"
"6718","02-1998-0368","0","0","0","0",,,"0"
"6719","02-1998-0369","0","0","0","0",,,"0"
"6190","02-1997-0286","0","0","0","0",,,"0"
"14772","03-1990-0292","28900","0","0","0",,,"0"
"14774","03-1990-0294","8250","0","0","0",,,"0"
"12093","03-1988-0071","3200","0","0","0",,,"0"
"12186","03-1988-0202","42500","0","0","0",,,"0"
"12195","03-1988-0211","500","0","0","0",,,"0"
"9935","03-1985-0143","1500","0","0","0",,,"0"
"5066","02-1994-0156","11750","0","0","8000",,,"0"
"5411","02-1995-0212","0","0","0","0",,,"0"
"5413","02-1995-0214","0","0","0","0",,,"0"
"10267","03-1986-0101","6000","0","0","0",,,"0"
"8531","02-2001-8016","0","0","0","27625",,,"0"
"5627","02-1996-0023","0","0","0","0",,,"0"
"5632","02-1996-0028","0","0","0","800000",,,"0"
"5634","02-1996-0030","0","0","0","800000",,,"0"
"5650","02-1996-0046","0","0","0","739100",,,"0"
"5660","02-1996-0056","4000","0","0","0",,,"0"
"5696","02-1996-0092","0","0","0","0",,,"0"
"7358","02-2000-2033","0","0","0","800000",,,"0"
"7359","02-2000-2036","0","0","0","700000",,,"0"
"5319","02-1995-0117","0","0","0","0",,,"0"
"5320","02-1995-0118","0","0","0","0",,,"0"
"5325","02-1995-0123","0","0","0","500",,,"0"
"5331","02-1995-0130","60684","0","0","0",,,"0"
"5817","02-1996-0219","10000","0","0","0",,,"0"
"15934","03-1992-0349","14500","0","0","0",,,"0"
"8019","02-2000-8428","0","0","0","800",,,"0"
"8020","02-2000-8429","0","0","0","800",,,"0"
"8028","02-2000-8437","0","0","0","800",,,"0"
"8035","02-2000-8444","0","0","0","800",,,"0"
"8551","02-2001-8036","0","0","0","17250",,,"0"
"8561","02-2001-8046","0","0","0","400",,,"0"
"10717","03-1986-0552","0","0","0","0",,,"0"
"11091","03-1987-0019","1930","0","0","0",,,"0"
"5699","02-1996-0095","0","0","0","21000000",,,"0"
"7868","02-2000-8276","0","0","0","250",,,"0"
"10252","03-1986-0086","0","0","0","0",,,"0"
"7970","02-2000-8379","0","0","0","800",,,"0"
"7972","02-2000-8381","0","0","0","800",,,"0"
"7973","02-2000-8382","0","0","0","800",,,"0"
"9941","03-1985-0149","300","0","0","0",,,"0"
"22496","04-1998-0126","48977","0","0","0",,,"0"
"16599","03-1994-0088","36666","0","0","0",,,"0"
"16600","03-1994-0089","27210","0","0","0",,,"0"
"16640","03-1994-0133","10000","0","0","0",,,"0"
"16641","03-1994-0135","4916472","0","0","0",,,"0"
"17144","03-1995-0303","6500","0","0","0",,,"0"
"7949","02-2000-8358","0","0","0","800",,,"0"
"6305","02-1997-0402","0","0","0","1000",,,"0"
"6306","02-1997-0403","0","0","0","1000",,,"0"
"6148","02-1997-0238","0","0","0","46425",,,"0"
"8605","02-2001-8095","0","0","0","400",,,"0"
"8620","02-2001-8110","0","0","0","400",,,"0"
"8626","02-2001-8116","0","0","0","400",,,"0"
"5962","02-1997-0049","0","0","0","2500",,,"0"
"6672","02-1998-0322","0","0","0","240000",,,"0"
"7238","02-2000-0501","0","0","0","0",,,"0"
"7260","02-2000-0525","0","0","0","0",,,"0"
"7263","02-2000-0528","0","0","0","5000",,,"0"
"5062","02-1994-0152","28000","0","0","0",,,"0"
"5365","02-1995-0165","6500","0","0","0",,,"0"
"5367","02-1995-0167","2700","0","0","0",,,"0"
"5368","02-1995-0168","20000","0","0","0",,,"0"
"24522","04-2001-1009","0","0","0","0",,,"0"
"17247","03-1996-0077","100","0","0","0",,,"0"
"17369","03-1996-0249","0","0","0","0",,,"0"
"17374","03-1996-0254","24400","24400","0","0",,,"0"
"17382","03-1996-0262","0","0","0","0",,,"0"
"17393","03-1996-0274","0","0","0","0",,,"0"
"17394","03-1996-0275","12374","0","0","0",,,"0"
"17398","03-1996-0279","0","0","0","0",,,"0"
"16830","03-1994-0334","500","0","0","999",,,"0"
"11115","03-1987-0044","5000","0","0","0",,,"0"
"11120","03-1987-0049","0","0","0","0",,,"0"
"11125","03-1987-0054","6000","0","0","0",,,"0"
"11127","03-1987-0056","36150","0","0","0",,,"0"
"11154","03-1987-0083","17000","0","0","0",,,"0"
"9027","03-1980-0005","0","0","0","0",,,"0"
"9028","03-1980-0006","0","0","0","0",,,"0"
"13623","03-1989-0788","14450","0","0","0",,,"0"
"8516","02-2001-8001","0","0","0","50000",,,"0"
"17181","03-1996-0004","0","0","0","0",,,"0"
"5938","02-1997-0025","0","0","0","35",,,"0"
"5568","02-1995-0372","0","0","0","0",,,"0"
"5027","02-1994-0116","300","0","0","0",,,"0"
"5034","02-1994-0124","25000","0","0","0",,,"0"
"6379","02-1998-0023","0","0","0","800000",,,"0"
"5046","02-1994-0136","12000","0","0","0",,,"0"
"5047","02-1994-0137","1500","0","0","0",,,"0"
"5048","02-1994-0138","33267","0","0","0",,,"0"
"9611","03-1983-0007","0","0","0","0",,,"0"
"8596","02-2001-8086","0","0","0","400",,,"0"
"16237","03-1993-0223","0","0","0","0",,,"0"
"8462","02-2001-4215","0","0","0","6000",,,"0"
"20884","04-1993-0887","9166","0","0","0",,,"9189.38"
"20901","04-1993-1020","0","0","0","3000000",,,"0"
"20905","04-1993-1063","9504","0","0","0",,,"0"
"20907","04-1993-1066","12000","48000","0","0",,,"0"
"20912","04-1993-1112","6000","0","0","0",,,"0"
"20920","04-1993-1216","30000","0","0","0",,,"0"
"8569","02-2001-8055","0","0","0","400",,,"0"
"8570","02-2001-8056","0","0","0","400",,,"0"
"8575","02-2001-8061","0","0","0","400",,,"0"
"8577","02-2001-8063","0","0","0","400",,,"0"
"5621","02-1996-0017","2500","0","0","5000",,,"0"
"5624","02-1996-0020","0","0","0","0",,,"0"
"6433","02-1998-0079","0","0","0","3000",,,"0"
"7190","02-1999-8253","2500","0","0","0",,,"0"
"7193","02-1999-8256","2500","0","0","0",,,"0"
"6692","02-1998-0342","0","0","0","25000",,,"0"
"6994","02-1999-3045","0","0","0","0",,,"0"
"6997","02-1999-3048","0","0","0","0",,,"0"
"7374","02-2000-3014","0","0","0","25000",,,"0"
"5946","02-1997-0033","0","0","0","40",,,"0"
"5949","02-1997-0036","0","0","0","800000",,,"0"
"6348","02-1997-0448","0","0","0","350",,,"0"
"7072","02-1999-3501","0","0","0","0",,,"0"
"7076","02-1999-3601","8000","0","0","0",,,"0"
"5271","02-1995-0066","0","0","0","100000",,,"0"
"7586","02-2000-7915","900","0","0","0",,,"0"
"7587","02-2000-7916","4200","0","0","0",,,"0"
"16315","03-1993-0303","0","0","0","0",,,"0"
"16316","03-1993-0304","0","0","0","0",,,"0"
"16012","03-1992-0427","0","0","0","0",,,"0"
"16042","03-1993-0022","0","0","0","0",,,"0"
"20429","04-1989-0031","0","0","0","0",,,"0"
"18197","03-1998-0288","0","0","0","26001000",,,"0"
"19799","03-2002-0015","0","0","0","0",,,"0"
"21753","04-1996-0403","28800","0","0","0",,,"0"
"21755","04-1996-0405","0","0","0","1000000",,,"0"
