"ACTIVITY_ID","CASE_NUMBER","RELIEF_CODE","RELIEF_DESC"
"3600102584","05-2015-0048","PEN","Penalty"
"3600107325","05-2015-0050","PEN","Penalty"
"3600107345","05-2015-0051","PEN","Penalty"
"3600107626","05-2015-0052","PEN","Penalty"
"3600107653","05-2015-0053","PEN","Penalty"
"3600107768","05-2015-0054","PEN","Penalty"
"3600107775","05-2015-0055","PEN","Penalty"
"3600107840","05-2015-0057","PEN","Penalty"
"3600108188","05-2015-0058","PEN","Penalty"
"3600108774","05-2015-0059","PEN","Penalty"
"3600108780","05-2015-0060","PEN","Penalty"
"3600142147","05-2015-0063","PEN","Penalty"
"3600148380","05-2015-0068","PEN","Penalty"
"3600151155","05-2015-0070","PEN","Penalty"
"3600177011","05-2015-0074","PEN","Penalty"
"3600177058","05-2015-0075","PEN","Penalty"
"3600181783","05-2015-0080","PEN","Penalty"
"3600191120","05-2015-0081","PEN","Penalty"
"3600247777","05-2015-0082","PEN","Penalty"
"3600360109","05-2015-0083","PEN","Penalty"
"3600360361","05-2015-0084","PEN","Penalty"
"3600363415","05-2015-0087","PEN","Penalty"
"3600365982","05-2015-0089","PEN","Penalty"
"3600388118","05-2015-0090","PEN","Penalty"
"3600392446","05-2015-0092","PEN","Penalty"
"3600392645","05-2015-0095","PEN","Penalty"
"3400294366","05-2015-0116","PEN","Penalty"
"3400294452","05-2015-0117","PEN","Penalty"
"3600078914","05-2015-0119","PEN","Penalty"
"3600362500","05-2015-0123","INJ","Injunctive Relief"
"3600116447","05-2015-0223","INJ","Injunctive Relief"
"3600099441","05-2015-1009","PEN","Penalty"
"3600099456","05-2015-1010","PEN","Penalty"
"3600099408","05-2015-1110","INJ","Injunctive Relief"
"3600099408","05-2015-1110","PEN","Penalty"
"3600082654","05-2015-1111","PEN","Penalty"
"3400301507","05-2015-1230","PEN","Penalty"
"3600391825","05-2015-1500","INJ","Injunctive Relief"
"3400300463","05-2015-2000","PEN","Penalty"
"3600005203","05-2015-2001","PEN","Penalty"
"3600023994","05-2015-2002","PEN","Penalty"
"3600077124","05-2015-2003","PEN","Penalty"
"3600088062","05-2015-2007","PEN","Penalty"
"3600175505","05-2015-2008","PEN","Penalty"
"3600185734","05-2015-2010","PEN","Penalty"
"3600185745","05-2015-2012","PEN","Penalty"
"3600391578","05-2015-2013","PEN","Penalty"
"3600196482","05-2015-2200","INJ","Injunctive Relief"
"3600196487","05-2015-2201","PEN","Penalty"
"3600082741","05-2015-2222","INJ","Injunctive Relief"
"3600082780","05-2015-3333","INJ","Injunctive Relief"
"3600082776","05-2015-4444","PEN","Penalty"
"3600000699","05-2015-5001","PEN","Penalty"
"3600002218","05-2015-5002","INJ","Injunctive Relief"
"3600013761","05-2015-5003","INJ","Injunctive Relief"
"3600013762","05-2015-5004","PEN","Penalty"
"3600015190","05-2015-5005","PEN","Penalty"
"3600021902","05-2015-5006","PEN","Penalty"
"3600026106","05-2015-5007","INJ","Injunctive Relief"
"3600026114","05-2015-5008","PEN","Penalty"
"3600026195","05-2015-5009","INJ","Injunctive Relief"
"3600026211","05-2015-5010","PEN","Penalty"
"3600026505","05-2015-5011","INJ","Injunctive Relief"
"3600026516","05-2015-5012","PEN","Penalty"
"3600033683","05-2015-5013","INJ","Injunctive Relief"
"3600033702","05-2015-5014","INJ","Injunctive Relief"
"3600048955","05-2015-5016","PEN","Penalty"
"3600051017","05-2015-5017","INJ","Injunctive Relief"
"3600066239","05-2015-5018","INJ","Injunctive Relief"
"3600066253","05-2015-5019","PEN","Penalty"
"3600068994","05-2015-5020","PEN","Penalty"
"3600069728","05-2015-5021","INJ","Injunctive Relief"
"3600069729","05-2015-5022","PEN","Penalty"
"3600074785","05-2015-5023","INJ","Injunctive Relief"
"3600078958","05-2015-5024","PEN","Penalty"
"3600080794","05-2015-5025","INJ","Injunctive Relief"
"3600085974","05-2015-5027","INJ","Injunctive Relief"
"3600086100","05-2015-5028","INJ","Injunctive Relief"
"3600088690","05-2015-5029","PEN","Penalty"
"3600094824","05-2015-5030","PEN","Penalty"
"3600100265","05-2015-5031","PEN","Penalty"
"3600108181","05-2015-5032","INJ","Injunctive Relief"
"3600108193","05-2015-5033","INJ","Injunctive Relief"
"3600108194","05-2015-5034","INJ","Injunctive Relief"
"3600109162","05-2015-5036","INJ","Injunctive Relief"
"3600112526","05-2015-5037","INJ","Injunctive Relief"
"3600112597","05-2015-5038","PEN","Penalty"
"3600121240","05-2015-5039","PEN","Penalty"
"3600123347","05-2015-5041","PEN","Penalty"
"3600139047","05-2015-5043","PEN","Penalty"
"3600142175","05-2015-5044","INJ","Injunctive Relief"
"3600152174","05-2015-5046","PEN","Penalty"
"3600154483","05-2015-5047","INJ","Injunctive Relief"
"3600154630","05-2015-5048","INJ","Injunctive Relief"
"3600154779","05-2015-5049","INJ","Injunctive Relief"
"3600155801","05-2015-5050","PEN","Penalty"
"3600159830","05-2015-5051","INJ","Injunctive Relief"
"3600174072","05-2015-5052","PEN","Penalty"
"3600187453","05-2015-5054","INJ","Injunctive Relief"
"3600191567","05-2015-5055","PEN","Penalty"
"3600222408","05-2015-5056","PEN","Penalty"
"3600222417","05-2015-5057","INJ","Injunctive Relief"
"3600222450","05-2015-5058","PEN","Penalty"
"3600388852","05-2015-5060","PEN","Penalty"
"3600236338","05-2015-5061","INJ","Injunctive Relief"
"3600236988","05-2015-5062","INJ","Injunctive Relief"
"3600242739","05-2015-5063","PEN","Penalty"
"3600363877","05-2015-5064","PEN","Penalty"
"3600248262","05-2015-5065","PEN","Penalty"
"3600365970","05-2015-5066","INJ","Injunctive Relief"
"3600365981","05-2015-5067","PEN","Penalty"
"3600388474","05-2015-5068","INJ","Injunctive Relief"
"3600388854","05-2015-5069","PEN","Penalty"
"3600388860","05-2015-5070","PEN","Penalty"
"3600388875","05-2015-5072","INJ","Injunctive Relief"
"3600388877","05-2015-5073","PEN","Penalty"
"3600388883","05-2015-5074","PEN","Penalty"
"3600388901","05-2015-5075","INJ","Injunctive Relief"
"3600388903","05-2015-5076","INJ","Injunctive Relief"
"3600388909","05-2015-5079","PEN","Penalty"
"3600391079","05-2015-5082","PEN","Penalty"
"3600391217","05-2015-5083","PEN","Penalty"
"3600391239","05-2015-5085","PEN","Penalty"
"3600391236","05-2015-5086","PEN","Penalty"
"3600391242","05-2015-5087","PEN","Penalty"
"3600391833","05-2015-5088","PEN","Penalty"
"3600392490","05-2015-5089","INJ","Injunctive Relief"
"3400296115","05-2015-7284","PEN","Penalty"
"3600001196","05-2015-7286","PEN","Penalty"
"3600001631","05-2015-7287","PEN","Penalty"
"3600013607","05-2015-7289","PEN","Penalty"
"3600013682","05-2015-7290","PEN","Penalty"
"3600015790","05-2015-7291","PEN","Penalty"
"3600027175","05-2015-7292","PEN","Penalty"
"3600028329","05-2015-7293","PEN","Penalty"
"3600050493","05-2015-7294","PEN","Penalty"
"3600054870","05-2015-7296","PEN","Penalty"
"3600054900","05-2015-7297","PEN","Penalty"
"3600054918","05-2015-7298","PEN","Penalty"
"3600093215","05-2015-7299","PEN","Penalty"
"3600102794","05-2015-7300","PEN","Penalty"
"3600103264","05-2015-7301","PEN","Penalty"
"3600103298","05-2015-7302","PEN","Penalty"
"3600110196","05-2015-7303","PEN","Penalty"
"3600110208","05-2015-7304","PEN","Penalty"
"3600117155","05-2015-7305","PEN","Penalty"
"3600123312","05-2015-7306","PEN","Penalty"
"3600141338","05-2015-7307","PEN","Penalty"
"3600146093","05-2015-7308","PEN","Penalty"
"3600154626","05-2015-7309","PEN","Penalty"
"3600155756","05-2015-7310","PEN","Penalty"
"3600155773","05-2015-7311","PEN","Penalty"
"3600155868","05-2015-7312","PEN","Penalty"
"3600157437","05-2015-7313","PEN","Penalty"
"3600158938","05-2015-7314","PEN","Penalty"
"3600159041","05-2015-7315","PEN","Penalty"
"3600164059","05-2015-7316","PEN","Penalty"
"3600164077","05-2015-7317","PEN","Penalty"
"3600164163","05-2015-7318","PEN","Penalty"
"3600164195","05-2015-7319","PEN","Penalty"
"3600164211","05-2015-7320","PEN","Penalty"
"3600164213","05-2015-7321","PEN","Penalty"
"3600164216","05-2015-7322","PEN","Penalty"
"3600176291","05-2015-7323","PEN","Penalty"
"3600176299","05-2015-7324","PEN","Penalty"
"3600176335","05-2015-7325","PEN","Penalty"
"3600180823","05-2015-7326","PEN","Penalty"
"3600180856","05-2015-7327","PEN","Penalty"
"3600224752","05-2015-7328","PEN","Penalty"
"3600236124","05-2015-7329","PEN","Penalty"
"3600246229","05-2015-7330","PEN","Penalty"
"3600249237","05-2015-7331","PEN","Penalty"
"3600249271","05-2015-7333","PEN","Penalty"
"3600249834","05-2015-7334","PEN","Penalty"
"3600360123","05-2015-7335","PEN","Penalty"
"3600402327","05-2015-7337","PEN","Penalty"
"3600404346","05-2015-7338","PEN","Penalty"
"3600430334","05-2015-7343","INJ","Injunctive Relief"
"3600058470","05-2015-7900","PEN","Penalty"
"3600065211","05-2015-7901","PEN","Penalty"
"3600067759","05-2015-7902","PEN","Penalty"
"3600068809","05-2015-7903","PEN","Penalty"
"3600079662","05-2015-7904","PEN","Penalty"
"3600082041","05-2015-7906","PEN","Penalty"
"3600082815","05-2015-7907","PEN","Penalty"
"3600085246","05-2015-7908","PEN","Penalty"
"3600014135","05-2015-9900","PEN","Penalty"
"3600024876","05-2015-9901","PEN","Penalty"
"3600025993","05-2015-9902","PEN","Penalty"
"3600067422","05-2015-9903","PEN","Penalty"
"3600098591","05-2015-9906","PEN","Penalty"
"3600149528","05-2015-9909","PEN","Penalty"
"3600150582","05-2015-9910","PEN","Penalty"
"3600242524","05-2015-9912","PEN","Penalty"
"3600391117","05-2015-9913","PEN","Penalty"
"3600390948","05-2015-9914","PEN","Penalty"
"3600430106","05-2016-0001","PEN","Penalty"
"3600443823","05-2016-0006","PEN","Penalty"
"3600465900","05-2016-0011","PEN","Penalty"
"3600466377","05-2016-0012","PEN","Penalty"
"3600466380","05-2016-0013","PEN","Penalty"
"3600473344","05-2016-0014","PEN","Penalty"
"3600476816","05-2016-0016","PEN","Penalty"
"3600492662","05-2016-0019","PEN","Penalty"
"3600497676","05-2016-0022","PEN","Penalty"
"3600497687","05-2016-0023","PEN","Penalty"
"3600497691","05-2016-0024","PEN","Penalty"
"3600677471","05-2016-0032","PEN","Penalty"
"3600684586","05-2016-0033","PEN","Penalty"
"3600693700","05-2016-0034","PEN","Penalty"
"3600702752","05-2016-0040","PEN","Penalty"
"3600731817","05-2016-0047","PEN","Penalty"
"3600735384","05-2016-0050","PEN","Penalty"
"3600734796","05-2016-0051","PEN","Penalty"
"3600746108","05-2016-0053","PEN","Penalty"
"3600766410","05-2016-0058","PEN","Penalty"
"3600775673","05-2016-0059","PEN","Penalty"
"3600775746","05-2016-0060","PEN","Penalty"
"3600792383","05-2016-0068","PEN","Penalty"
"3600802309","05-2016-0070","PEN","Penalty"
"3600802589","05-2016-0071","PEN","Penalty"
"3600824061","05-2016-0075","PEN","Penalty"
"3600831603","05-2016-0082","PEN","Penalty"
"3600772331","05-2016-1300","PEN","Penalty"
"3600803551","05-2016-1818","PEN","Penalty"
"3600803561","05-2016-1919","PEN","Penalty"
"3600476857","05-2016-2000","PEN","Penalty"
"3600607925","05-2016-2001","PEN","Penalty"
"3600674437","05-2016-2002","PEN","Penalty"
"3600701781","05-2016-2003","PEN","Penalty"
"3600797211","05-2016-2004","PEN","Penalty"
"3600799538","05-2016-2005","PEN","Penalty"
"3600809261","05-2016-2006","PEN","Penalty"
"3600806284","05-2016-2100","INJ","Injunctive Relief"
"3600802728","05-2016-4701","PEN","Penalty"
"3600402341","05-2016-5001","PEN","Penalty"
"3600475562","05-2016-5003","INJ","Injunctive Relief"
"3600476422","05-2016-5005","PEN","Penalty"
"3600476607","05-2016-5006","INJ","Injunctive Relief"
"3600477277","05-2016-5007","PEN","Penalty"
"3600478224","05-2016-5008","PEN","Penalty"
"3600481585","05-2016-5009","PEN","Penalty"
"3600537001","05-2016-5012","INJ","Injunctive Relief"
"3600537031","05-2016-5013","INJ","Injunctive Relief"
"3600663986","05-2016-5014","PEN","Penalty"
"3600664001","05-2016-5015","INJ","Injunctive Relief"
"3600669096","05-2016-5016","INJ","Injunctive Relief"
"3600677501","05-2016-5017","PEN","Penalty"
"3600693753","05-2016-5018","PEN","Penalty"
"3600694617","05-2016-5019","PEN","Penalty"
"3600698448","05-2016-5021","INJ","Injunctive Relief"
"3600700696","05-2016-5022","INJ","Injunctive Relief"
"3600718940","05-2016-5023","INJ","Injunctive Relief"
"3600727452","05-2016-5024","INJ","Injunctive Relief"
"3600727454","05-2016-5025","PEN","Penalty"
"3600748501","05-2016-5028","PEN","Penalty"
"3600749765","05-2016-5030","PEN","Penalty"
"3600750851","05-2016-5031","INJ","Injunctive Relief"
"3600750865","05-2016-5032","PEN","Penalty"
"3600751527","05-2016-5033","INJ","Injunctive Relief"
"3600751595","05-2016-5034","PEN","Penalty"
"3600754226","05-2016-5035","INJ","Injunctive Relief"
"3600754382","05-2016-5036","PEN","Penalty"
"3600755738","05-2016-5037","PEN","Penalty"
"3600755786","05-2016-5038","INJ","Injunctive Relief"
"3600782058","05-2016-5040","INJ","Injunctive Relief"
"3600782751","05-2016-5041","PEN","Penalty"
"3600785159","05-2016-5042","PEN","Penalty"
"3600785160","05-2016-5043","PEN","Penalty"
"3600789172","05-2016-5044","PEN","Penalty"
"3600792303","05-2016-5045","INJ","Injunctive Relief"
"3600803534","05-2016-5048","PEN","Penalty"
"3600803637","05-2016-5049","PEN","Penalty"
"3600806777","05-2016-5051","INJ","Injunctive Relief"
"3600808732","05-2016-5052","INJ","Injunctive Relief"
"3600810101","05-2016-5054","PEN","Penalty"
"3600810239","05-2016-5055","INJ","Injunctive Relief"
"3600810303","05-2016-5056","PEN","Penalty"
"3600811054","05-2016-5057","INJ","Injunctive Relief"
"3600811071","05-2016-5058","PEN","Penalty"
"3600811198","05-2016-5059","PEN","Penalty"
"3600811359","05-2016-5060","PEN","Penalty"
"3600811409","05-2016-5061","PEN","Penalty"
"3600818214","05-2016-5063","INJ","Injunctive Relief"
"3600819257","05-2016-5066","INJ","Injunctive Relief"
"3600819296","05-2016-5067","PEN","Penalty"
"3600820417","05-2016-5068","PEN","Penalty"
"3600820458","05-2016-5069","PEN","Penalty"
"3600820834","05-2016-5070","PEN","Penalty"
"3603286381","05-2016-5071","PEN","Penalty"
"3600703924","05-2016-7322","PEN","Penalty"
"3600401569","05-2016-7336","PEN","Penalty"
"3600409198","05-2016-7341","PEN","Penalty"
"3600430113","05-2016-7342","INJ","Injunctive Relief"
"3600443109","05-2016-7345","PEN","Penalty"
"3600443715","05-2016-7346","PEN","Penalty"
"3600443805","05-2016-7347","PEN","Penalty"
"3600450812","05-2016-7348","PEN","Penalty"
"3600470462","05-2016-7349","PEN","Penalty"
"3600471101","05-2016-7350","PEN","Penalty"
"3600473372","05-2016-7351","PEN","Penalty"
"3600482150","05-2016-7352","PEN","Penalty"
"3600484901","05-2016-7353","PEN","Penalty"
"3600485005","05-2016-7354","PEN","Penalty"
"3600488395","05-2016-7355","PEN","Penalty"
"3600490182","05-2016-7356","PEN","Penalty"
"3600494818","05-2016-7358","PEN","Penalty"
"3600495109","05-2016-7359","PEN","Penalty"
"3600652905","05-2016-7361","PEN","Penalty"
"3600662838","05-2016-7362","PEN","Penalty"
"3600669963","05-2016-7363","PEN","Penalty"
"3600673895","05-2016-7364","PEN","Penalty"
"3600675868","05-2016-7366","PEN","Penalty"
"3600676592","05-2016-7367","PEN","Penalty"
"3600693732","05-2016-7368","PEN","Penalty"
"3600698548","05-2016-7369","PEN","Penalty"
"3600703116","05-2016-7370","PEN","Penalty"
"3600703433","05-2016-7371","PEN","Penalty"
"3600727886","05-2016-7373","PEN","Penalty"
"3600732145","05-2016-7374","PEN","Penalty"
"3600799313","05-2016-7380","PEN","Penalty"
"3600799493","05-2016-7381","PEN","Penalty"
"3600804721","05-2016-7382","PEN","Penalty"
"3600811976","05-2016-7383","PEN","Penalty"
"3600818981","05-2016-7384","PEN","Penalty"
"3600819259","05-2016-7385","PEN","Penalty"
"3600819280","05-2016-7386","PEN","Penalty"
"3600820528","05-2016-7387","PEN","Penalty"
"3600734778","05-2016-8989","PEN","Penalty"
"3600443257","05-2016-9900","PEN","Penalty"
"3600443265","05-2016-9901","PEN","Penalty"
"3600492131","05-2016-9902","PEN","Penalty"
"3600627981","05-2016-9903","PEN","Penalty"
"3600650424","05-2016-9904","PEN","Penalty"
"3600662469","05-2016-9905","PEN","Penalty"
"3600677987","05-2016-9906","PEN","Penalty"
"3600680190","05-2016-9907","PEN","Penalty"
"3600700791","05-2016-9908","PEN","Penalty"
"3600754215","05-2016-9909","PEN","Penalty"
"3600790249","05-2016-9911","PEN","Penalty"
"3600808222","05-2016-9914","PEN","Penalty"
"3600825422","05-2016-9916","PEN","Penalty"
"3600820337","05-2016-9917","PEN","Penalty"
"3600820386","05-2016-9918","PEN","Penalty"
"3600820633","05-2016-9919","PEN","Penalty"
"3600908111","05-2017-0014","PEN","Penalty"
"3601199270","05-2017-0018","INJ","Injunctive Relief"
"3600965348","05-2017-0020","PEN","Penalty"
"3600969937","05-2017-0021","PEN","Penalty"
"3600981606","05-2017-0022","PEN","Penalty"
"3601068550","05-2017-0035","PEN","Penalty"
"3601052652","05-2017-0043","PEN","Penalty"
"3601099765","05-2017-0068","PEN","Penalty"
"3601153045","05-2017-0075","PEN","Penalty"
"3601166326","05-2017-0079","PEN","Penalty"
"3601175508","05-2017-0153","PEN","Penalty"
"3601175510","05-2017-0154","PEN","Penalty"
"3601215389","05-2017-0311","INJ","Injunctive Relief"
"3601215389","05-2017-0311","PEN","Penalty"
"3600858506","05-2017-2000","PEN","Penalty"
"3600907175","05-2017-2001","PEN","Penalty"
"3600907187","05-2017-2002","PEN","Penalty"
"3600907196","05-2017-2003","PEN","Penalty"
"3600981629","05-2017-2004","PEN","Penalty"
"3601008847","05-2017-2008","PEN","Penalty"
"3601078996","05-2017-2009","PEN","Penalty"
"3601168779","05-2017-2010","PEN","Penalty"
"3601194320","05-2017-2012","PEN","Penalty"
"3601199944","05-2017-2013","PEN","Penalty"
"3602152607","05-2017-4000","PEN","Penalty"
"3601176746","05-2017-4702","PEN","Penalty"
"3600834837","05-2017-5001","INJ","Injunctive Relief"
"3600835772","05-2017-5002","PEN","Penalty"
"3600854463","05-2017-5004","PEN","Penalty"
"3600854475","05-2017-5005","PEN","Penalty"
"3600896791","05-2017-5008","PEN","Penalty"
"3600897057","05-2017-5009","PEN","Penalty"
"3600909103","05-2017-5012","PEN","Penalty"
"3600909202","05-2017-5013","INJ","Injunctive Relief"
"3600949318","05-2017-5015","INJ","Injunctive Relief"
"3600964327","05-2017-5017","PEN","Penalty"
"3600964385","05-2017-5018","PEN","Penalty"
"3600964427","05-2017-5020","PEN","Penalty"
"3600973775","05-2017-5021","PEN","Penalty"
"3600980312","05-2017-5022","INJ","Injunctive Relief"
"3600980321","05-2017-5023","INJ","Injunctive Relief"
"3600990995","05-2017-5024","INJ","Injunctive Relief"
"3600991007","05-2017-5025","INJ","Injunctive Relief"
"3600991055","05-2017-5026","PEN","Penalty"
"3601000610","05-2017-5027","INJ","Injunctive Relief"
"3601000612","05-2017-5028","PEN","Penalty"
"3601000613","05-2017-5029","PEN","Penalty"
"3601036442","05-2017-5030","INJ","Injunctive Relief"
"3601134652","05-2017-5033","PEN","Penalty"
"3601076426","05-2017-5034","PEN","Penalty"
"3601076452","05-2017-5035","PEN","Penalty"
"3601084698","05-2017-5037","PEN","Penalty"
"3601091594","05-2017-5038","PEN","Penalty"
"3601091595","05-2017-5039","PEN","Penalty"
"3601123116","05-2017-5042","PEN","Penalty"
"3601123129","05-2017-5043","PEN","Penalty"
"3601123504","05-2017-5044","INJ","Injunctive Relief"
"3601171797","05-2017-5046","PEN","Penalty"
"3601174342","05-2017-5047","PEN","Penalty"
"3601176909","05-2017-5049","PEN","Penalty"
"3601183658","05-2017-5051","PEN","Penalty"
"3601190029","05-2017-5054","PEN","Penalty"
"3601190918","05-2017-5057","PEN","Penalty"
"3601194480","05-2017-5061","PEN","Penalty"
"3601194495","05-2017-5062","PEN","Penalty"
"3601194604","05-2017-5063","PEN","Penalty"
"3600989101","05-2017-6000","INJ","Injunctive Relief"
"3601213354","05-2017-6003","PEN","Penalty"
"3600842000","05-2017-7388","PEN","Penalty"
"3600871143","05-2017-7390","PEN","Penalty"
"3600884268","05-2017-7391","PEN","Penalty"
"3600895942","05-2017-7392","PEN","Penalty"
"3600911446","05-2017-7393","PEN","Penalty"
"3600931109","05-2017-7394","PEN","Penalty"
"3600953644","05-2017-7395","PEN","Penalty"
"3600956999","05-2017-7397","PEN","Penalty"
"3600958434","05-2017-7398","PEN","Penalty"
