"ACTIVITY_ID","CASE_NUMBER","ENF_CONCLUSION_ID","STATE_LOCAL_PENALTY_AMT","COST_RECOVERY_AMT","FED_PENALTY","COMPLIANCE_ACTION_COST","SEP_COST","PENALTY_COLLECTED_AMT"
"89518","02-2003-3004","44414",,"0","0","452000",,
"89520","06-2003-1225","44415",,"0","0","0",,
"89521","02-2003-8009","44416",,"0","0","15000",,
"89529","06-2003-1226","44417",,"0","0","0",,
"89534","06-2003-1227","44418",,"0","0","0",,
"89537","06-2003-1228","44419",,"0","0","0",,
"89542","06-2003-1229","44420",,"0","0","0",,
"89546","06-2003-1230","44421",,"0","0","0",,
"89548","06-2003-1231","44422",,"0","0","0",,
"89549","06-2003-1232","44423",,"0","0","0",,
"89550","04-2003-4767","44424",,"0","0","500000",,
"89551","02-2003-9170","44425",,"0","5775","0",,
"89560","04-2003-4759","44426",,"0","0","2500",,
"89563","07-2003-0026","44427",,"0","52663","0",,"52663"
"89566","06-2003-1233","44428",,"0","0","0",,
"89570","06-2003-1234","44429",,"0","0","0",,
"89577","06-2003-1235","44430",,"0","0","0",,
"89579","06-2003-1236","44431",,"0","0","0",,
"150678","06-2005-2312","56849",,"0","0","13102",,
"150715","06-2005-2548","56640",,"0","0","6610",,
"150722","06-2005-2550","56641",,"0","0","7230",,
"155343","07-2005-0361","57631",,"0","135000","0",,"34074"
"155349","07-2005-0362","57632",,"0","15400","500",,"15400"
"142758","06-2005-6003","55916",,"0","836","100",,"836"
"160619","06-2005-1340","58605",,"0","0","1000",,
"160621","06-2005-1341","58606",,"0","0","1000",,
"200000020","04-2006-3025","200000002",,"0","15000","400",,
"200000022","08-2006-0095","200000003",,"0","2600","0",,"2600"
"200000087","05-2006-0023","200000008","0","0","0","700",,"0"
"200002709","04-2006-5762","200000422",,"0","0","5000",,
"200002095","05-2006-2018","200000424",,"0","150","0",,"150"
"200000238","04-2006-1796","200000036",,"0","0","100",,
"159258","04-2005-4547","200000037",,"0","8500","0","270257","8500"
"200000288","04-2006-0773","200000041",,"0","0","5000",,
"127956","07-2004-0287","200000043",,"175000","0","0",,
"200000322","04-2006-2030","200000045",,"0","1524","100","5707",
"174143","04-2006-3758","60757",,"2542381.75","0","0",,
"174148","04-2006-3020","60758",,"0","13200","150",,"13200"
"174177","04-2006-3011","60759",,"0","1000","100",,"1000"
"174183","04-2005-9953","60760",,"0","15600","1000",,"15600"
"174189","04-2006-2016","60761",,"0","23075","0",,"23075"
"174213","04-2006-9124","60762",,"0","0","0",,
"174229","02-2006-0808","60764",,"0","0","15580",,
"174233","04-2006-9105","60766",,"0","0","0",,
"174238","04-2006-9120","60767",,"0","0","0",,
"166735","03-2006-0018","61390",,"0","0","10000",,
"166743","06-2006-3549","60650",,"0","1160","0",,"1160"
"166753","03-2006-0017","61428",,"0","16500","25100",,
"166783","06-2006-2708","59711",,"0","0","75000",,
"175364","10-2006-0127","60854",,"0","0","15",,
"175365","10-2006-0131","60855",,"0","0","15",,
"175366","10-2006-0150","60856",,"0","0","15",,
"175367","10-2006-0166","60857",,"0","0","57.95",,
"175368","10-2006-0175","60858",,"0","0","15",,
"175370","10-2006-0192","60859",,"0","0","15",,
"175371","10-2006-0199","60860",,"0","0","15",,
"175372","10-2006-0201","60861",,"0","0","15",,
"175373","10-2006-0202","60862",,"0","0","15",,
"175410","03-2006-0097","60863",,"0","0","216",,
"175417","EF-2006-4000","60866",,"0","606","3000",,"606"
"175420","03-2006-0096","60867",,"0","0","516",,
"168276","04-2006-1760","59906",,"0","0","0",,
"168282","04-2006-1754","59907",,"0","0","0",,
"168285","04-2005-9992","59908",,"0","0","0",,
"168293","04-2006-1755","59909",,"0","0","0",,
"168300","06-2006-3552","60409",,"0","900","0",,"900"
"168304","04-2006-1751","59911",,"0","0","0",,
"168313","04-2006-1757","59912",,"0","0","0",,
"168316","04-2005-9117","59913",,"0","0","0",,
"168319","04-2006-1761","59914",,"0","0","0",,
"168320","04-2005-9119","59915",,"0","0","0",,
"173074","05-2006-3679","60605",,"0","23942.69","0",,"23942.69"
"173081","02-2006-0831","60606",,"0","0","18085",,
"173090","02-2006-0807","60607",,"0","0","20200",,
"173096","08-2006-0062","60608",,"0","0","120",,
"177302","10-2006-0188","61251",,"0","0","15",,
"177304","10-2006-0196","61252",,"0","0","689.94",,
"176851","WF-2006-0002","200000702",,"0","37500","2000",,"37500"
"200004053","WF-2006-0003","200000703",,"0","9294","10000",,"9294"
"200004055","06-2006-4350","200000704",,"0","500","2000",,"500"
"200004056","06-2006-4351","200000705",,"0","1100","5000",,"1100"
"200004057","06-2006-4352","200000706",,"0","1000","3250",,"1000"
"165552","02-2006-3023","59493",,"0","0","200000",,
"165553","02-2006-3003","59494",,"0","0","500",,
"165555","02-2006-3002","59495",,"0","0","500",,
"165557","02-2006-3004","59496",,"0","0","500",,
"165558","02-2006-3026","59497",,"0","0","50000",,
"165559","10-2006-0085","60565",,"0","77000","33000",,"77000"
"165561","10-2006-0032","59498",,"0","1100","200",,"1100"
"165572","10-2006-0010","59499",,"0","4650","4500",,"4650"
"165577","04-2006-5001","59501",,"0","500","100800",,
"165581","04-2005-5057","59502",,"0","500","11721",,
"165587","05-2006-3901","59503",,"0","0","0",,
"165588","05-2006-3902","59504",,"0","1500","0",,
"168611","04-2005-9986","59981",,"0","0","0",,
"122797","01-2004-9046","51632",,"0","0","2000",,
"124803","07-2004-0249","51978",,"0","0","12100",,
"163886","07-2006-0028","59305",,"0","0","4052",,
"163890","06-2006-1793","60730",,"0","0","3000",,
"163891","06-2006-1785","59306",,"0","0","4000",,
"163895","05-2006-3655","59791",,"0","24172","0",,"24172"
"146608","06-2005-1992","57542",,"0","0","4000",,
"146632","03-2005-0166","57221",,"0","0","1000",,
"146637","02-2004-0857","55880",,"0","0","100",,
"146638","03-2005-0163","56129",,"0","0","180000",,
"146640","03-2005-0162","57247",,"0","6447","6060",,
"146642","03-2005-0161","56384",,"0","4400","2500",,
"146644","03-2005-0160","56385",,"0","4900","1400",,
"146653","07-2005-0228","55883",,"0","0","500",,
"121410","09-2004-0274","51308",,"0","0","0",,
"128876","02-2004-7504","52872",,"0","132500","17000",,
"128895","02-2004-9277","54021",,"0","28600","180",,
"128899","HQ-2004-0012","52876",,"0","5000","0",,"5000"
"128902","HQ-2004-0013","52877",,"0","5000","0",,"5000"
"128911","HQ-2004-0026","52878",,"0","10000","0",,"10000"
"128931","01-2004-0034","52879",,"800000","0","0",,
"128934","04-2004-2628","52881",,"0","4466","0",,"4466"
"125174","06-2004-0609","52038",,"0","0","0",,
"125175","06-2004-0607","52039",,"0","0","0",,
"125186","04-2004-0764","52040",,"0","0","800",,
"125198","02-2004-4304","52041",,"0","34071","0",,
"125199","01-2004-9091","52042",,"0","0","0",,
"125203","04-2004-0765","52044",,"0","0","800",,
"125204","01-2004-9092","52045",,"0","0","0",,
"125205","04-2004-0759","52046",,"0","0","800",,
"130777","02-2004-3502","53191",,"0","0","201000",,
"130799","01-2004-9133","53193",,"0","0","1000",,
"130814","04-2004-5777","53194",,"0","0","0",,
"130820","05-2004-0546","55470",,"0","0","425000",,
"130835","05-2004-0547","53195",,"0","0","3000000",,
"130863","10-2005-0001","54114",,"0","18000","0",,"18000"
"118609","06-2004-2068","52196","0","0","850","1000","2870","850"
"118610","05-2004-8503","50796","0","0","140000","0",,"140000"
"118625","09-2004-0228","50797",,"0","0","0",,
"118626","09-2004-0227","50798",,"0","0","0",,
"118630","09-2004-0229","50799",,"0","0","100000",,
"118631","09-2004-0238","50800",,"0","13200","0",,"13200"
"149178","06-2005-2394","56579",,"0","0","11855",,
"149179","06-2005-2396","56581",,"0","0","11887",,
"149180","06-2005-2398","56582",,"0","0","10824",,
"149181","06-2005-2400","56583",,"0","0","9813",,
"166230","01-2006-8002","59618",,"0","300","900",,"300"
"166232","01-2006-8003","59619",,"0","900","1500",,"900"
"166237","08-2006-0023","59620",,"0","0","169300",,
"166240","01-2006-8004","59621",,"0","600","1300",,"600"
"166247","01-2006-8005","59622",,"0","500","50",,"500"
"166249","08-2006-0026","59623",,"0","0","15000",,
"166253","01-2006-8006","59624",,"0","400","2050",,"400"
"166258","01-2006-1010","61030",,"0","56320","82000",,"56320"
"166264","01-2006-9006","59625",,"0","0","1000",,
"166266","01-2006-9007","59626",,"0","0","100",,
"166269","01-2006-9008","59627",,"0","0","200",,
"166270","02-2006-9101","59628",,"0","2730","100",,
"173465","02-2006-4208","60677",,"0","2015","7114",,
"173472","04-2006-1000","60678",,"0","4000","600",,
"173473","06-2006-4520","60679",,"0","500","2500",,"500"
"173493","04-2006-5757","60681",,"0","0","5000",,
"173507","04-2006-5500","60687",,"0","85000","0",,"85000"
"173525","02-2006-0834","60688",,"0","0","8250",,
"165938","02-2006-7918","59567",,"0","450","400",,
"165939","02-2006-7920","59568",,"0","150","600",,
"165940","06-2006-1858","59801",,"0","0","1000",,
"165957","06-2005-2609","59570",,"0","3500","0",,
"165974","06-2006-1899","59717",,"0","0","5500",,
"165975","06-2006-1897","59718",,"0","0","5500",,
"165976","05-2006-0014","59571",,"0","15840","300",,"15840"
"165998","HQ-2006-5001","59573","0","0","0","10000",,"0"
"166000","HQ-2006-5002","59574","0","0","0","2000",,"0"
"166001","06-2006-1901","60230",,"0","0","4000",,
"176376","HQ-2006-0009","61070",,"0","500","2500",,
"176389","06-2006-0510","61071",,"0","5500","100",,"5500"
"176404","HQ-2006-0010","61072",,"0","200","2500",,
"176410","HQ-2006-0011","61073",,"0","200","2500",,
"176412","HQ-2006-0012","61074",,"0","500","2500",,
"52347","09-1992-0072","37608",,"0","81000","0",,
"52348","09-1992-0073","37609",,"0","12000","0",,
"52350","09-1992-0076","37610",,"0","67000","0",,
"52351","09-1992-0077","37611",,"0","10000","0",,
"52352","09-1992-0078","37612",,"0","49798","0",,
"52353","09-1992-0079","37613",,"0","0","0",,
"85019","07-2002-0222","42454",,"0","0","15000",,
"85020","08-2002-0092","42453",,"0","40000","1000",,"40000"
"85024","02-2002-3022","42455",,"0","0","1000000",,
"85027","06-2002-1868","42457",,"0","0","0",,
"85028","04-2002-1508","43263",,"0","0","0",,
"85030","03-2002-0256","43786",,"0","0","0",,
"85032","03-2002-0257","42929",,"0","16000","0",,
"85042","03-2002-0260","44305",,"0","0","500",,
"51157","08-1999-0033","36494",,"0","0","1000",,
"51158","08-1999-0034","36495",,"0","0","5000",,
"51159","08-1999-0035","36496",,"0","800000","5000000",,"800000"
"51160","08-1999-0036","36497",,"0","0","450",,
"51161","08-1999-0037","36498",,"0","0","5000",,
"51162","08-1999-0038","36499",,"0","0","1000",,
"51163","08-1999-0039","36500",,"0","0","100",,
"51164","08-1999-0040","36501",,"0","0","0",,
"51165","08-1999-0041","36502",,"0","5000","0",,
"52167","09-1989-0014","37439",,"0","0","0",,
"52535","09-1994-0068","37774",,"0","39000","376000",,
"52536","09-1994-0070","37775",,"0","32500","0","0",
"52537","09-1994-0072","37776",,"0","45000","0",,
"52538","09-1994-0073","37777",,"161000","0","0",,
"52539","09-1994-0074","37778",,"572315","0","0",,
"52540","09-1994-0075","37779",,"0","10000","0",,
"52541","09-1994-0076","37780",,"0","75000","48000","0",
"52542","09-1994-0077","37781",,"0","10096","11950",,
"52543","09-1994-0078","37782",,"0","58508","16857",,
"52544","09-1994-0079","37783",,"0","7000","0",,
"52545","09-1994-0080","37784",,"0","20000","10851","17462",
"52546","09-1994-0081","37785",,"0","65000","51000","0",
"52547","09-1994-0082","37786",,"0","32350","0",,
"52548","09-1994-0083","37787",,"0","450","0",,
"88157","02-2002-3060","43933",,"0","0","800000",,
"88158","02-2002-3035","43934",,"0","0","400000",,
"88162","02-2002-3037","43935",,"0","0","400000",,
"105403","02-2003-0030","59051",,"0","56898","1193000",,"80095"
"105405","05-2003-0088","48325",,"0","1650","0",,
"105424","02-2003-9266","48326",,"0","32250","3500",,
"105433","HQ-2003-5118","48327","0","0","465300","0",,"465300"
"105442","04-2003-9052","54896","167000","0","167000","530000000","2000000",
"105447","06-2004-1738","48825",,"0","0","15000",,
"105453","06-2004-1740","48827",,"0","0","7000",,
"105457","02-2003-4007","58365",,"0","16242","0","39333",
"107899","06-2004-1717","48794",,"0","0","4050",,
"107904","08-2004-0002","48795",,"0","0","600",,
"107907","08-2004-0003","48797",,"0","0","990",,
"107916","07-2004-0002","48798",,"0","17000","194631",,"17000"
"107917","07-2004-0003","48799",,"0","0","0",,
"109386","01-2004-9015","49080",,"0","0","0",,
"109390","01-2004-9016","49081",,"0","0","0",,
"164173","10-2006-0005","59351",,"0","6000","200",,"6000"
"164180","01-2006-9002","59352",,"0","0","1000",,
"164184","05-2006-0007","59354",,"0","2560","0",,"2560"
"164187","10-2006-0006","59355",,"0","11100","47",,"11100"
"164192","05-2006-0702","59358",,"491518.68","0","1200000",,
"164295","02-2006-7905","59362",,"0","600","2190",,
"164308","06-2006-1708","59965",,"0","1000","0",,"1000"
"164311","04-2006-2648","59980",,"0","16575","0",,"16575"
"164320","04-2005-5058","59366",,"0","500","22659",,
"143899","10-2005-0094","55524",,"0","900","1100",,"900"
"143900","10-2005-0095","55513",,"0","300","8400",,"300"
"143901","10-2005-0096","55487",,"0","500","1479",,"500"
"143942","02-2005-3195","55456",,"0","0","4000",,
"143945","02-2005-8034","55458",,"0","0","575",,
"143948","02-2005-9145","55460",,"0","175000","0",,
"143952","06-2005-3302","55459",,"0","0","250",,
"143957","02-2005-1023","55462",,"0","0","100",,
"143960","05-2005-0614","55463",,"13157","0","0",,
"143961","02-2005-1018","55464",,"0","0","100",,
"143965","02-2005-1025","55465",,"0","0","100",,
"143968","06-2005-4541","56010",,"0","4500","10000",,"4500"
"143971","02-2005-1014","55466",,"0","0","100",,
"143972","06-2005-4542","55967",,"0","500","2500",,"500"
"143974","06-2005-4543","55968",,"0","500","2500",,"500"
"143976","06-2005-4544","55969",,"0","500","2938.33",,"500"
"143981","10-2005-0097","55488",,"0","50","0",,"50"
"143983","10-2005-0098","55489",,"0","300","50",,"300"
"143991","06-2005-4545","55970",,"0","500","9500",,"500"
"143992","05-2005-0061","55472",,"0","0","0",,"0"
"143995","06-2005-4546","56011",,"0","3000","100000",,"3000"
"143996","10-2005-0099","55492",,"0","300","50",,"300"
"143999","07-2005-0201","56232",,"0","5200","50",,"5200"
"144003","10-2005-0100","55493",,"0","300","3500",,"300"
"144007","10-2005-0101","55494",,"0","150","100",,"150"
"150236","02-2005-8132","56521",,"0","0","800",,
"145810","04-2005-1792","55729",,"0","0","100",,
"161392","09-2005-0197","58834",,"0","9500","0",,"9500"
"148490","04-2005-1816","56178",,"0","0","100",,
"148493","04-2005-1834","56179",,"0","0","100",,
"149188","06-2005-2406","56587",,"0","0","12179",,
"149189","07-2005-0256","56262",,"0","450","150",,"450"
"149190","07-2005-0257","56263",,"0","150","150",,"150"
"149196","07-2005-0258","56264",,"0","450","150",,"450"
"149212","02-2005-9168","57447",,"0","1232","100",,
"149227","06-2005-2018","57834",,"0","0","3000",,
"150265","07-2005-0278","56536",,"0","1200","1750",,"1200"
"150270","06-2005-2526","56537",,"0","0","15935",,
"151157","06-2005-2484","56790",,"0","0","7004",,
"151158","04-2005-1813","56791",,"0","0","100",,
"151161","04-2005-3770","56796",,"537980","0","0",,
"151162","06-2005-2486","56792",,"0","0","9851",,
"151163","06-2005-2488","56793",,"0","0","9519",,
"136220","05-2005-0018","53837",,"0","4400","5000",,"4400"
"136248","06-2005-1774","54062",,"0","0","3000",,
"136249","06-2005-1775","56034",,"0","6500","0",,"6500"
"136252","06-2005-1776","54061",,"0","0","3000",,
"136253","06-2005-1777","56035",,"0","6500","0",,"6500"
"136255","06-2005-1772","54063",,"0","0","3000",,
"136258","06-2005-1770","54064",,"0","0","3000",,
"136259","06-2005-1771","56106",,"0","1200","0",,"1200"
"136264","10-2005-0047","55786",,"0","45000","420000",,"45000"
"137977","06-2005-1824","55084",,"0","0","8000",,
"120766","04-2004-5757","51141",,"0","0","35000",,
"120779","09-2004-0254","51143",,"0","600","1792",,"600"
"120790","09-2004-0255","51144",,"0","150","300",,"150"
"118491","09-2004-0088","50773",,"0","0","0",,
"119653","07-2004-0180","50973",,"0","5000","0",,"5000"
"119654","07-2004-0181","50974",,"0","5000","0",,"5000"
"119656","07-2004-0183","50975",,"0","0","1100",,
"119671","01-2004-0011","50977",,"0","0","0",,
"119672","01-2004-0012","50978",,"0","0","0",,
"119673","01-2004-0013","50979",,"0","0","0",,
"119674","03-2004-0254","51940",,"0","29112","0",,
"119675","07-2004-0184","50980",,"0","500","500",,"500"
"119676","10-2004-0152","51557",,"0","0","5000",,
"119679","01-2004-0014","50981",,"0","0","2000000",,
"119682","07-2004-0185","50983",,"0","2400","2500",,"2400"
"119691","02-2004-8070","50987",,"0","0","19000",,
"124804","02-2004-8087","51977",,"0","0","24000",,
"124805","07-2004-0250","51980",,"0","0","9093.52",,
"120852","06-2004-3538","51887",,"0","480","0",,"480"
"129800","02-2004-0889","53096",,"0","0","8500",,
"129806","02-2004-0893","53093",,"0","0","6500",,
"129808","06-2004-2351","53094",,"0","0","6000",,
"129812","06-2004-2353","53095",,"0","9750","0",,"9750"
"129813","04-2004-3789","53097",,"48238.85","0","0",,
"129888","06-2005-0919","60029",,"0","7729","19000",,
"129900","06-2004-5356","57476",,"0","18000","6000",,"18000"
"129909","06-2004-5355","57474",,"0","35000","6000",,"35000"
"129917","05-2004-0542","57033",,"0","0","1558000",,
"129919","04-2004-5778","53102",,"0","0","0",,
"137219","06-2005-1808","54407",,"0","0","5000",,
"131472","09-2004-0359","53265",,"640000","0","0",,
"131473","09-2004-0360","53266",,"100000","0","0",,
"131475","02-2004-2024","53267",,"0","0","1600000",,
"133838","03-2005-0012","54067",,"0","0","2800",,
"133839","02-2004-0871","53455",,"0","0","9000",,
"133861","02-2004-0831","53457",,"0","0","1500",,
"133866","02-2004-0887","53458",,"0","0","7000",,
"133876","03-2005-0009","53991",,"0","0","50000",,
"133890","03-2005-0013","54068",,"0","0","3500",,
"133895","06-2005-4501","54086",,"0","4000","3000",,"4000"
"133897","01-2005-2001","60813",,"0","58000","0",,"58000"
"133904","01-2005-2002","55808",,"0","36000","0","24000",
"133924","03-2005-0021","61145",,"0","0","0",,
"133927","01-2005-2005","54201",,"0","0","11500",,
"133930","01-2005-2007","54184",,"0","137500","150000",,"137500"
"133932","06-2005-2903","53821",,"0","10000","400","39000","10000"
